Name,Iteration_Count,Error_Final,Duration,Error_Initial,Model Flag,Duration_Log
instance_0000000080_info_o.npy,13.0,1.0199623144134704e-13,0.294722318649292,181.90902727466363,o,-1.2217216586507702
instance_0000000081_info_m.npy,14.0,1.9470222440370914e-13,0.34805727005004883,130.31330183105382,m,-1.0553882436383373
instance_0000000081_info_o.npy,13.0,2.0190177447131627e-13,0.29454970359802246,228.3512370854741,o,-1.222307517302428
instance_0000000082_info_m.npy,13.0,1.1124528334846439e-13,0.30814099311828613,97.3409394228004,m,-1.1771978308886568
instance_0000000082_info_o.npy,12.0,9.702601077108624e-14,0.25073719024658203,167.79403806061558,o,-1.3833499392014166
instance_0000000083_info_m.npy,13.0,1.181642402584056e-13,0.3177664279937744,88.32618818847855,m,-1.1464386692458004
instance_0000000083_info_o.npy,13.0,1.092918799257186e-13,0.2660481929779053,170.43661331015386,o,-1.3240778100022712
instance_0000000084_info_m.npy,13.0,1.0469311807338065e-13,0.32045555114746094,70.57523591167154,m,-1.138011698206561
instance_0000000084_info_o.npy,13.0,8.98735794901149e-14,0.2617828845977783,159.4588161815577,o,-1.3402398035113536
instance_0000000085_info_m.npy,14.0,1.5289067755896446e-13,0.3398399353027344,109.2780809183095,m,-1.0792805507442997
instance_0000000085_info_o.npy,13.0,3.7334842206906874e-13,0.2741565704345703,253.15899416953704,o,-1.2940559108514442
instance_0000000086_info_m.npy,13.0,1.0525246773059776e-13,0.28635430335998535,89.017165326421,m,-1.2505254119332625
instance_0000000086_info_o.npy,13.0,9.23728378498887e-14,0.2646968364715576,162.7424901854158,o,-1.3291701211935347
instance_0000000087_info_m.npy,14.0,1.9586512738506389e-13,0.327542781829834,207.62463321819004,m,-1.1161366008969094
instance_0000000087_info_o.npy,13.0,1.802418401590902e-13,0.2822434902191162,243.45651548663204,o,-1.2649851401010117
instance_0000000088_info_m.npy,14.0,1.6951172837131402e-13,0.3352639675140381,88.82733942622562,m,-1.0928370947082475
instance_0000000088_info_o.npy,13.0,1.506993957125162e-13,0.30939197540283203,220.1908606022662,o,-1.173146277175533
instance_0000000089_info_m.npy,14.0,2.1815901118530553e-13,0.31174564361572266,343.5045960479833,m,-1.1655676684868368
instance_0000000089_info_o.npy,14.0,1.6003256580610001e-13,0.3192157745361328,265.26386085001695,o,-1.1418879956547134
instance_0000000090_info_m.npy,14.0,1.636884768492999e-13,0.30944228172302246,101.50624286758757,m,-1.1729836930272834
instance_0000000090_info_o.npy,13.0,1.6854309671211204e-13,0.2892429828643799,216.90341423529577,o,-1.2404881729627626
instance_0000000091_info_m.npy,15.0,1.6748014705405468e-13,0.37448763847351074,186.16375292186547,m,-0.9821964846510548
instance_0000000091_info_o.npy,14.0,1.8967682236948676e-13,0.3146059513092041,250.21081441582226,o,-1.1564343714701206
instance_0000000092_info_m.npy,12.0,8.674626635131164e-14,0.27770543098449707,45.19868351112641,m,-1.281194327840464
instance_0000000092_info_o.npy,13.0,8.876557349703223e-14,0.34810805320739746,163.72115555456588,o,-1.055242349679698
instance_0000000093_info_m.npy,13.0,1.308808931229793e-13,0.2920041084289551,85.64904064757764,m,-1.2309874068506614
instance_0000000093_info_o.npy,13.0,5.595506557686945e-13,0.28125977516174316,207.77056327464553,o,-1.2684765699368452
instance_0000000094_info_m.npy,14.0,1.134818066174841e-13,0.31511664390563965,59.62185672971177,m,-1.154812410586788
instance_0000000094_info_o.npy,13.0,1.0530868640043498e-13,0.289046049118042,202.21141613030977,o,-1.2411692640541003
instance_0000000095_info_m.npy,15.0,1.6828081027362902e-13,0.35002827644348145,176.98949640545868,m,-1.0497413379234826
instance_0000000095_info_o.npy,14.0,1.8031337649126374e-13,0.3325939178466797,246.11330150475467,o,-1.1008329990811938
instance_0000000096_info_m.npy,13.0,1.4480678355177808e-13,0.3177492618560791,128.86342148659546,m,-1.1464926919488545
instance_0000000096_info_o.npy,13.0,1.3553471328484985e-13,0.3496401309967041,191.42174023199055,o,-1.0508508506082563
instance_0000000097_info_m.npy,14.0,1.2804185605696254e-13,0.30840086936950684,81.08766585117935,m,-1.1763548183296635
instance_0000000097_info_o.npy,13.0,1.5220245173910962e-13,0.35294437408447266,225.37644366718573,o,-1.0414448149631959
instance_0000000098_info_m.npy,14.0,1.2603433931355636e-13,0.3452746868133545,50.89991453022884,m,-1.063414985082912
instance_0000000098_info_o.npy,13.0,1.1978031179019187e-13,0.30024075508117676,216.01202591206584,o,-1.2031706092332184
instance_0000000099_info_m.npy,11.0,8.086633235247241e-14,0.31717348098754883,48.43308479208638,m,-1.1483063961604523
instance_0000000099_info_o.npy,10.0,7.367508130816708e-14,0.25624799728393555,156.23371755106146,o,-1.3616095640373849
